TIME,CH2
-4.2,0.02
-4.2,0
-4.2,0
-4.2,0
-4.2,0
-4.2,0.02
-4.2,0.02
-4.2,0.02
-4.2,0.02
-4.2,0
-4.19,0.02
-4.19,0.02
-4.19,0
-4.19,0
-4.19,0
-4.19,0.02
-4.19,0.02
-4.19,0.04
-4.19,0
-4.19,0.02
-4.18,0
-4.18,0.02
-4.18,0
-4.18,0.02
-4.18,0
-4.18,0
-4.18,0
-4.18,0
-4.18,0
-4.18,0
-4.17,0
-4.17,0.02
-4.17,0
-4.17,0
-4.17,0
-4.17,0.02
-4.17,0.04
-4.17,0.02
-4.17,0.02
-4.17,0.04
-4.16,0.04
-4.16,0
-4.16,0.04
-4.16,0.04
-4.16,0
-4.16,0
-4.16,0
-4.16,0
-4.16,0
-4.16,0.04
-4.15,0
-4.15,0
-4.15,0.04
-4.15,0.02
-4.15,0
-4.15,0
-4.15,0
-4.15,0.02
-4.15,0
-4.15,0
-4.14,0.02
-4.14,0
-4.14,0.02
-4.14,0
-4.14,0
-4.14,0
-4.14,0.02
-4.14,0.02
-4.14,0.02
-4.14,0
-4.13,0
-4.13,0
-4.13,0
-4.13,0
-4.13,0
-4.13,0
-4.13,0.04
-4.13,0.06
-4.13,0
-4.13,0
-4.12,0
-4.12,0
-4.12,0
-4.12,0
-4.12,0
-4.12,0.02
-4.12,0
-4.12,0
-4.12,0
-4.12,0
-4.11,0
-4.11,0
-4.11,0.04
-4.11,0.02
-4.11,0
-4.11,0
-4.11,0
-4.11,0
-4.11,0.02
-4.11,0
-4.1,0
-4.1,0
-4.1,0
-4.1,0.02
-4.1,0.02
-4.1,0
-4.1,0
-4.1,0.02
-4.1,0
-4.1,0
-4.09,0.02
-4.09,0
-4.09,0
-4.09,0
-4.09,0.04
-4.09,0
-4.09,0
-4.09,0
-4.09,0.02
-4.09,0
-4.08,0.02
-4.08,0.04
-4.08,0
-4.08,0.02
-4.08,0.02
-4.08,0
-4.08,0.02
-4.08,0.02
-4.08,0
-4.08,0.02
-4.07,-0.02
-4.07,0
-4.07,0.02
-4.07,0
-4.07,0.02
-4.07,0.02
-4.07,0.02
-4.07,0
-4.07,0
-4.07,0
-4.06,0
-4.06,0
-4.06,0
-4.06,0
-4.06,0
-4.06,0
-4.06,0
-4.06,0
-4.06,0
-4.06,0
-4.05,0
-4.05,0.02
-4.05,0.02
-4.05,0.02
-4.05,0
-4.05,0.02
-4.05,0.02
-4.05,0
-4.05,0.02
-4.05,-0.02
-4.04,0
-4.04,0
-4.04,0
-4.04,0
-4.04,0
-4.04,0
-4.04,0
-4.04,0
-4.04,0.02
-4.04,0
-4.03,0
-4.03,0.02
-4.03,0.02
-4.03,0
-4.03,0.02
-4.03,0
-4.03,0.02
-4.03,0.02
-4.03,0
-4.03,0.02
-4.02,0.02
-4.02,0.02
-4.02,0.02
-4.02,0
-4.02,0.02
-4.02,0
-4.02,0.02
-4.02,0.02
-4.02,0.02
-4.02,0
-4.01,-0.02
-4.01,0
-4.01,0
-4.01,0
-4.01,0
-4.01,0.04
-4.01,0.04
-4.01,0
-4.01,0.02
-4.01,0.02
-4,0.02
-4,0.02
-4,0
-4,0
-4,0.04
-4,0
-4,0
-4,0.04
-4,0.04
-4,0.02
-3.99,0
-3.99,0
-3.99,0
-3.99,0.02
-3.99,0
-3.99,0
-3.99,0.02
-3.99,0.02
-3.99,0
-3.99,0
-3.98,0
-3.98,0
-3.98,0.04
-3.98,0.02
-3.98,0
-3.98,0
-3.98,0.02
-3.98,0.02
-3.98,0.02
-3.98,0
-3.97,0
-3.97,0
-3.97,0.02
-3.97,-0.02
-3.97,0
-3.97,0.02
-3.97,0
-3.97,0.02
-3.97,0.02
-3.97,0
-3.96,0.02
-3.96,0.04
-3.96,0
-3.96,0
-3.96,0
-3.96,0
-3.96,0
-3.96,0
-3.96,0
-3.96,0
-3.95,0
-3.95,0.04
-3.95,0
-3.95,0
-3.95,0.02
-3.95,0
-3.95,0.02
-3.95,0.02
-3.95,0.02
-3.95,0
-3.94,0
-3.94,0
-3.94,0
-3.94,0
-3.94,0
-3.94,0
-3.94,0.02
-3.94,0.02
-3.94,0
-3.94,0
-3.93,0
-3.93,0.02
-3.93,0
-3.93,0.02
-3.93,0.04
-3.93,0.02
-3.93,0
-3.93,0
-3.93,0
-3.93,0.02
-3.92,0.02
-3.92,0
-3.92,0.02
-3.92,0
-3.92,0.02
-3.92,0
-3.92,0
-3.92,0.04
-3.92,0.02
-3.92,0.02
-3.91,0
-3.91,0
-3.91,0
-3.91,0.02
-3.91,0
-3.91,0.02
-3.91,0
-3.91,0.02
-3.91,0.02
-3.91,0
-3.9,0
-3.9,0.02
-3.9,0
-3.9,0
-3.9,0
-3.9,0.04
-3.9,0
-3.9,0
-3.9,0
-3.9,0
-3.89,0
-3.89,0
-3.89,0.04
-3.89,0
-3.89,0.04
-3.89,0.04
-3.89,0.02
-3.89,0.02
-3.89,0.02
-3.89,0.02
-3.88,0
-3.88,0
-3.88,0
-3.88,0.02
-3.88,0.02
-3.88,0
-3.88,0.04
-3.88,0.02
-3.88,0.02
-3.88,0
-3.87,0
-3.87,0.04
-3.87,0
-3.87,0
-3.87,0
-3.87,0
-3.87,0.02
-3.87,0
-3.87,0
-3.87,0.02
-3.86,0
-3.86,0.02
-3.86,0.02
-3.86,0.04
-3.86,0.02
-3.86,0.02
-3.86,0
-3.86,0
-3.86,0
-3.86,0
-3.85,0.02
-3.85,0.02
-3.85,0.04
-3.85,0
-3.85,0.02
-3.85,0.02
-3.85,0
-3.85,0
-3.85,0.02
-3.85,0
-3.84,0.04
-3.84,0.02
-3.84,0
-3.84,0.04
-3.84,0
-3.84,0
-3.84,0
-3.84,0
-3.84,0
-3.84,0
-3.83,0
-3.83,0
-3.83,0
-3.83,0.02
-3.83,0
-3.83,0.02
-3.83,0
-3.83,0
-3.83,0
-3.83,0
-3.82,0
-3.82,0
-3.82,0.02
-3.82,0
-3.82,0
-3.82,0
-3.82,0
-3.82,0.04
-3.82,0.04
-3.82,0.02
-3.81,0.02
-3.81,0
-3.81,0
-3.81,0.02
-3.81,0.02
-3.81,0
-3.81,0
-3.81,-0.02
-3.81,0.02
-3.81,0
-3.8,0.02
-3.8,0.02
-3.8,0.04
-3.8,0.02
-3.8,0
-3.8,0
-3.8,0
-3.8,0
-3.8,0
-3.8,0
-3.79,0
-3.79,0
-3.79,0
-3.79,0.02
-3.79,0
-3.79,0
-3.79,0.02
-3.79,0
-3.79,0
-3.79,0
-3.78,-0.02
-3.78,0
-3.78,0
-3.78,0
-3.78,0
-3.78,0
-3.78,0.02
-3.78,0.02
-3.78,0.02
-3.78,0.04
-3.77,0.02
-3.77,0
-3.77,0
-3.77,0.02
-3.77,0
-3.77,0.02
-3.77,0
-3.77,0
-3.77,0.04
-3.77,0.02
-3.76,0
-3.76,0
-3.76,0
-3.76,0.04
-3.76,0.02
-3.76,0
-3.76,0
-3.76,0
-3.76,0
-3.76,0.02
-3.75,0.04
-3.75,0
-3.75,0
-3.75,0.02
-3.75,0
-3.75,0
-3.75,0.02
-3.75,-0.02
-3.75,-0.02
-3.75,0.02
-3.74,0
-3.74,0
-3.74,0
-3.74,0
-3.74,0
-3.74,0
-3.74,0
-3.74,0.04
-3.74,0
-3.74,0
-3.73,0
-3.73,-0.02
-3.73,0.02
-3.73,0
-3.73,0
-3.73,0
-3.73,0
-3.73,0
-3.73,0
-3.73,0.02
-3.72,0.04
-3.72,0.02
-3.72,0
-3.72,-0.02
-3.72,0
-3.72,0
-3.72,0.02
-3.72,0.04
-3.72,0
-3.72,0
-3.71,0
-3.71,0
-3.71,0.02
-3.71,0
-3.71,0.02
-3.71,0
-3.71,0.02
-3.71,0
-3.71,0.02
-3.71,0
-3.7,0
-3.7,0
-3.7,0
-3.7,0.02
-3.7,0.02
-3.7,0
-3.7,0
-3.7,0.02
-3.7,0.02
-3.7,0.02
-3.69,0
-3.69,0.02
-3.69,0
-3.69,0.02
-3.69,0
-3.69,0
-3.69,0
-3.69,0.04
-3.69,-0.02
-3.69,0
-3.68,0
-3.68,0
-3.68,0.04
-3.68,0
-3.68,0.04
-3.68,0.04
-3.68,0
-3.68,0.04
-3.68,0
-3.68,0
-3.67,0.02
-3.67,0
-3.67,0.04
-3.67,0
-3.67,0
-3.67,0
-3.67,0.04
-3.67,0.02
-3.67,0
-3.67,0.02
-3.66,0.02
-3.66,0.04
-3.66,0
-3.66,0.02
-3.66,0
-3.66,0
-3.66,0.04
-3.66,0.02
-3.66,0
-3.66,0
-3.65,0.02
-3.65,-0.02
-3.65,0
-3.65,0
-3.65,0.02
-3.65,0
-3.65,-0.02
-3.65,0
-3.65,0.02
-3.65,0.02
-3.64,0
-3.64,0.02
-3.64,0
-3.64,0
-3.64,0.02
-3.64,0
-3.64,0
-3.64,0.02
-3.64,0
-3.64,0
-3.63,0.02
-3.63,0.02
-3.63,0.04
-3.63,0.02
-3.63,0.02
-3.63,0
-3.63,0
-3.63,0
-3.63,0.04
-3.63,0
-3.62,0
-3.62,0
-3.62,0.04
-3.62,0
-3.62,0
-3.62,0.04
-3.62,0
-3.62,0.04
-3.62,0
-3.62,0
-3.61,0
-3.61,0
-3.61,0.04
-3.61,0
-3.61,0
-3.61,0
-3.61,0.02
-3.61,0
-3.61,0
-3.61,0.02
-3.6,0.02
-3.6,0
-3.6,0.02
-3.6,0
-3.6,0.02
-3.6,0
-3.6,0.02
-3.6,0
-3.6,0.04
-3.6,0.02
-3.59,0
-3.59,0
-3.59,0.02
-3.59,0
-3.59,0
-3.59,0.02
-3.59,0
-3.59,0.02
-3.59,0
-3.59,0
-3.58,0
-3.58,0.04
-3.58,0
-3.58,0.02
-3.58,0.02
-3.58,0.02
-3.58,0.02
-3.58,0
-3.58,0
-3.58,0
-3.57,0
-3.57,0
-3.57,0.04
-3.57,0.06
-3.57,0.02
-3.57,0.02
-3.57,0
-3.57,0
-3.57,0.02
-3.57,0.04
-3.56,0.04
-3.56,0.02
-3.56,0
-3.56,0
-3.56,0
-3.56,0
-3.56,0
-3.56,0
-3.56,0
-3.56,0.02
-3.55,0.02
-3.55,0.02
-3.55,0
-3.55,0
-3.55,0
-3.55,0.02
-3.55,0.04
-3.55,0
-3.55,0
-3.55,0.02
-3.54,0
-3.54,0
-3.54,0
-3.54,0.02
-3.54,0.02
-3.54,-0.02
-3.54,0
-3.54,0.04
-3.54,0.02
-3.54,0
-3.53,0
-3.53,0.02
-3.53,0
-3.53,0
-3.53,0.02
-3.53,-0.02
-3.53,0.02
-3.53,0.04
-3.53,0
-3.53,0
-3.52,0
-3.52,0
-3.52,0
-3.52,0
-3.52,0.02
-3.52,0
-3.52,0.04
-3.52,0
-3.52,0
-3.52,0
-3.51,0.02
-3.51,0
-3.51,0
-3.51,0.02
-3.51,0
-3.51,0
-3.51,0
-3.51,0
-3.51,0
-3.51,0.02
-3.5,0
-3.5,-0.02
-3.5,0
-3.5,0
-3.5,0.02
-3.5,0.02
-3.5,0.04
-3.5,0.02
-3.5,0
-3.5,0.02
-3.49,0.02
-3.49,0.02
-3.49,0
-3.49,0
-3.49,-0.02
-3.49,0
-3.49,0.04
-3.49,0
-3.49,0
-3.49,0
-3.48,0.02
-3.48,0
-3.48,0
-3.48,0.02
-3.48,0
-3.48,0.04
-3.48,0
-3.48,0
-3.48,0
-3.48,0
-3.47,0
-3.47,0.02
-3.47,0
-3.47,0.02
-3.47,0
-3.47,0
-3.47,0
-3.47,0.02
-3.47,0
-3.47,0
-3.46,0.02
-3.46,0
-3.46,0
-3.46,0
-3.46,0.02
-3.46,0
-3.46,0
-3.46,0.02
-3.46,0
-3.46,0
-3.45,0
-3.45,0
-3.45,0
-3.45,0
-3.45,0.02
-3.45,0.02
-3.45,0
-3.45,0
-3.45,0
-3.45,0
-3.44,0.02
-3.44,0.02
-3.44,0
-3.44,0
-3.44,0
-3.44,0
-3.44,0
-3.44,0
-3.44,0
-3.44,0.02
-3.43,0
-3.43,0.04
-3.43,0.04
-3.43,0
-3.43,0
-3.43,0.02
-3.43,0
-3.43,0
-3.43,0
-3.43,0
-3.42,0
-3.42,0.02
-3.42,0.02
-3.42,0
-3.42,0
-3.42,0
-3.42,0.04
-3.42,0
-3.42,0
-3.42,0.02
-3.41,0.02
-3.41,0
-3.41,0.02
-3.41,0
-3.41,0.02
-3.41,-0.02
-3.41,0.04
-3.41,0.02
-3.41,0.02
-3.41,0
-3.4,0
-3.4,0
-3.4,0
-3.4,-0.02
-3.4,0.02
-3.4,0
-3.4,0.02
-3.4,0
-3.4,0.02
-3.4,0.02
-3.39,0.04
-3.39,0.02
-3.39,0
-3.39,0.02
-3.39,0
-3.39,0.04
-3.39,0
-3.39,0
-3.39,0.02
-3.39,0
-3.38,0.02
-3.38,0.02
-3.38,0
-3.38,0.02
-3.38,0.04
-3.38,0
-3.38,0
-3.38,0
-3.38,0.02
-3.38,0.02
-3.37,0
-3.37,0
-3.37,0.02
-3.37,0
-3.37,0.02
-3.37,0.04
-3.37,0
-3.37,0.02
-3.37,0.02
-3.37,0
-3.36,0.02
-3.36,0.02
-3.36,0
-3.36,0
-3.36,0.02
-3.36,0
-3.36,0
-3.36,0.02
-3.36,0
-3.36,0
-3.35,0.02
-3.35,0
-3.35,0.04
-3.35,0.02
-3.35,0
-3.35,-0.02
-3.35,0
-3.35,0.02
-3.35,0
-3.35,0
-3.34,0
-3.34,0
-3.34,0
-3.34,0
-3.34,0
-3.34,0
-3.34,0
-3.34,0
-3.34,0
-3.34,0
-3.33,0.04
-3.33,0.04
-3.33,0
-3.33,0.02
-3.33,0.02
-3.33,0.02
-3.33,0.04
-3.33,0.02
-3.33,0
-3.33,0.02
-3.32,0
-3.32,0
-3.32,0.02
-3.32,0
-3.32,0.02
-3.32,0
-3.32,0
-3.32,0.04
-3.32,0.02
-3.32,0.02
-3.31,0.02
-3.31,0
-3.31,0
-3.31,0
-3.31,0.02
-3.31,0.02
-3.31,0.02
-3.31,0
-3.31,0
-3.31,0
-3.3,0
-3.3,0
-3.3,0
-3.3,0.02
-3.3,0.04
-3.3,0
-3.3,0.02
-3.3,0.02
-3.3,0
-3.3,0
-3.29,0
-3.29,0.02
-3.29,0.04
-3.29,0
-3.29,0
-3.29,0.02
-3.29,0.02
-3.29,0
-3.29,0.02
-3.29,0.02
-3.28,0.02
-3.28,0
-3.28,0
-3.28,0
-3.28,0
-3.28,0
-3.28,0
-3.28,0.02
-3.28,0.02
-3.28,0
-3.27,0.04
-3.27,0
-3.27,0
-3.27,0
-3.27,0.04
-3.27,0
-3.27,0.04
-3.27,0.02
-3.27,0.02
-3.27,0
-3.26,0.04
-3.26,0
-3.26,0
-3.26,0.02
-3.26,0
-3.26,0.04
-3.26,0
-3.26,0
-3.26,0
-3.26,0.02
-3.25,0.02
-3.25,0.02
-3.25,0
-3.25,0
-3.25,0.02
-3.25,0
-3.25,0
-3.25,0
-3.25,0
-3.25,0
-3.24,0
-3.24,0.02
-3.24,0
-3.24,0
-3.24,0.02
-3.24,0.02
-3.24,0
-3.24,0
-3.24,0.02
-3.24,0
-3.23,0
-3.23,0
-3.23,0.02
-3.23,0
-3.23,0
-3.23,0.02
